firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology
47826,2100,904,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,100,1,1,0,142,244,229,157,643950.885922474,644203.5125517788,-252.62662930480624,-140.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,3546663531951574444001156316
47941,2100,901,2,39.77272727272727,0.53125,46.875,0.0,0,0,0,0,117,218,195,140,29639.129027120922,29839.129027120922,-200.0,-200.0,0,0,0.0,0.0,46838321842760429777714637188
47971,2100,900,2,39.77272727272727,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,161,243,212,192,212660.23349405715,212860.23349405715,-200.0,-250.0,0,0,0.0,0.0,15248175842575476781477988444
47993,2100,900,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,100,1,1,0,112,235,189,158,46496.927759359096,46795.80649614737,-298.87873678827947,-300.0,5.920269757884486,0,235.46527446131478,0.0,65759306678890218190983089548
51796,2100,805,3,39.77272727272727,0.6666666666666667,33.333333333333336,0.024745269286754,0,0,0,0,96,199,169,126,397667.2067109463,396571.0264381973,1096.180272748963,1163.9906783116746,201.2891717680743,207.18845746506443,8005.819331684774,8270.272593813823,65962399155220717688444111300
51803,2100,804,2,39.77272727272727,0.5625,43.75,0.0,0,0,0,0,116,209,190,135,75792.30306277078,75992.30306277078,-200.0,-200.0,0,0,0.0,0.0,45716365132591273363281697948
51938,2100,801,2,39.77272727272727,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,82,181,150,113,110152.93974185277,110352.93974185277,-200.0,-200.0,0,0,0.0,0.0,25838486769033550507992361092
52243,2100,793,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,0,0,0,0,111,211,178,144,178585.08317433659,178191.9349353364,393.1482390001754,437.3012046077316,136.1662044313445,141.62248991282902,5415.701312610293,5653.097722353759,25797570738256608178713386900
52317,2100,792,2,39.77272727272727,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,92,222,177,137,305308.11874037294,305558.11874037294,-250.0,-200.0,0,0,0.0,0.0,76510425689408340943845706260
52385,2100,790,2,39.77272727272727,0.59375,40.625,0.0,50,1,0,1,80,172,138,114,453927.6113998807,454177.6113998807,-250.0,-200.0,0,0,0.0,0.0,25789228572085896268356385942
52397,2100,790,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,92,198,160,130,48185.67474569404,48385.67474569404,-200.0,-200.0,0,0,0.0,0.0,35908430095253274811780005494
52468,2100,788,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,113,209,167,155,95149.16670920506,95349.16670920506,-200.0,-300.0,0,0,0.0,0.0,1035230376904924098775187092
52563,2100,785,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,116,209,178,147,69398.75330966797,69598.75330966797,-200.0,-300.0,0,0,0.0,0.0,41317883174707812999968789150
52608,2100,784,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,50,1,0,1,131,217,193,155,250474.73870889327,250381.35185030385,93.38685858942017,-16.196737628565586,103.6047207629794,76.0565223605934,4120.642303073044,3035.922850893687,27040136394765104959252681612
53383,2100,765,2,39.77272727272727,0.5625,43.75,0.0,100,1,1,0,103,199,174,128,76451.03235143464,76751.03235143464,-300.0,-200.0,0,0,0.0,0.0,64524010885040519304703069382
55149,2100,721,3,39.77272727272727,0.625,37.5,0.008733624454148475,100,1,1,0,117,196,174,139,156852.11102431786,156990.6491218301,-138.53809751223974,-66.19673762856559,71.0432370946145,76.0565223605934,2825.583293535804,3035.922850893687,27203637050791868371894009084
55812,2100,704,2,39.77272727272727,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,77,170,129,118,105627.61106052701,105827.61106052701,-200.0,-200.0,0,0,0.0,0.0,66321275394278345086100915142
57572,2100,660,2,39.77272727272727,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,81,173,140,114,113494.77412923284,113694.77412923284,-200.0,-300.0,0,0,0.0,0.0,65100279192206396625078269084
58216,2100,644,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,0,0,0,0,99,185,162,122,247923.4863293435,248122.36506613178,-198.87873678827947,-246.50314839721406,5.920269757884486,10.490554808357764,235.46527446131478,418.74797943361415,65526584573288871255361396942
62187,2100,545,3,39.77272727272727,0.6770833333333333,32.291666666666664,0.0287481804949054,100,1,1,0,96,162,143,115,325713.7228086571,324264.2718825701,1449.450926087,1629.7822394640173,233.8506554364394,239.97144124118236,9300.878341222022,9578.860029543865,65426304456904205558371048068
62847,2100,528,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,0,0,0,0,94,148,136,106,352448.18302621256,352647.06176300085,-198.87873678827947,-196.50314839721406,5.920269757884486,10.490554808357764,235.46527446131478,418.74797943361415,36496187586522565828393785372
64462,2100,488,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,68,125,108,85,114033.44607515239,114233.44607515239,-200.0,-300.0,0,0,0.0,0.0,65320058644951762474356436814
65603,2100,459,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,74,120,107,87,69048.04086925762,69248.04086925762,-200.0,-300.0,0,0,0.0,0.0,35740155787092795266770365644
66045,2100,448,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,0,0,0,0,67,128,101,94,221035.8790748114,221234.7578115997,-198.87873678827947,-196.50314839721406,5.920269757884486,10.490554808357764,235.46527446131478,418.74797943361415,46570811800681023569518755036
66792,2100,430,2,39.77272727272727,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,56,99,90,65,207584.9691499413,207834.9691499413,-250.0,-200.0,0,0,0.0,0.0,46852638369431188660678253086
66841,2100,428,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,66,102,106,62,166077.08886833634,166277.08886833634,-200.0,-300.0,0,0,0.0,0.0,45668194479387905459131979934
67328,2100,416,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,0,0,0,0,70,119,95,94,79822.55221671026,79679.16535812084,143.38685858942017,76.40329205612619,103.6047207629794,108.83950613671111,4120.642303073044,4344.510286623719,65042780119385144974428033428
67626,2100,409,3,39.77272727272727,0.625,37.5,0.008733624454148475,0,0,0,0,56,110,94,72,51799.07298216637,51837.61107967861,-38.538097512239744,-66.19673762856559,71.0432370946145,76.0565223605934,2825.583293535804,3035.922850893687,47706566342164179121969547102
67824,2100,404,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,100,1,1,0,71,116,108,79,9297.329127288194,9597.329127288194,-300.0,-250.0,0,0,0.0,0.0,15679939642983368110246136470
68026,2100,399,3,39.77272727272727,0.625,37.5,0.008733624454148475,0,0,0,0,66,105,95,76,35232.345902156936,35270.883999669175,-38.538097512239744,-116.19673762856559,71.0432370946145,76.0565223605934,2825.583293535804,3035.922850893687,74875879012615889256199969036
68143,2100,396,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,50,1,0,1,58,101,87,72,93224.0307606506,93426.6573899554,-202.62662930480624,-140.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,6932218355111848780236458700
68292,2100,392,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,57,104,89,72,4105.9948109086545,4305.9948109086545,-200.0,-200.0,0,0,0.0,0.0,56920392757111792294657944204
68999,2100,375,2,39.77272727272727,0.5,50.0,0.0,50,1,0,1,73,98,97,74,12058.407384865484,12308.407384865484,-250.0,-200.0,0,0,0.0,0.0,56782170810243227908871802181
69082,2100,372,2,39.77272727272727,0.59375,40.625,0.0,100,1,1,0,53,106,94,65,350828.0554558801,351128.0554558801,-300.0,-300.0,0,0,0.0,0.0,46967761399524201267639340190
69930,2100,351,2,39.77272727272727,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,59,96,96,59,70684.75331282963,70884.75331282963,-200.0,-200.0,0,0,0.0,0.0,40815839841418024965102836254
70005,2100,349,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,57,102,76,83,75315.7473884453,75515.7473884453,-200.0,-250.0,0,0,0.0,0.0,27055685240784812325385755094
70069,2100,348,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,100,1,1,0,51,101,85,67,373597.57763248833,373896.4563692766,-298.87873678827947,-196.50314839721406,5.920269757884486,10.490554808357764,235.46527446131478,418.74797943361415,40593247345194169514727001740
70084,2100,347,3,39.77272727272727,0.6770833333333333,32.291666666666664,0.0287481804949054,0,0,0,0,58,98,83,73,348639.21984707157,347089.7689209846,1549.450926087,1629.7822394640173,233.8506554364394,239.97144124118236,9300.878341222022,9578.860029543865,25975066334196245984838539924
70101,2100,347,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,50,1,0,1,54,98,76,76,324204.9083181498,324407.5349474546,-202.62662930480624,-140.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,50695212788559596097195727516
70179,2100,345,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,51,115,96,70,205297.49756522872,205497.49756522872,-200.0,-200.0,0,0,0.0,0.0,65586465651691017716188513940
70279,2100,343,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,62,104,102,64,63650.905677421324,63850.905677421324,-200.0,-200.0,0,0,0.0,0.0,15836415108963391165465319580
70341,2100,341,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,0,0,0,0,53,105,85,73,49196.09834479766,49052.71148620824,143.38685858942017,176.4032920561262,103.6047207629794,108.83950613671111,4120.642303073044,4344.510286623719,76726074920030878922631761492
70577,2100,335,3,39.77272727272727,0.65625,34.375,0.020742358078602627,100,1,1,0,32,94,67,59,37162.54052898946,36551.79448526944,610.7460437200225,337.3012046077316,168.7276880997094,141.62248991282902,6710.760322147534,5653.097722353759,47740567971091479658889726428
70606,2100,334,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,0,0,0,0,56,92,75,73,302487.1683397512,302686.0470765395,-198.87873678827947,-196.50314839721406,5.920269757884486,10.490554808357764,235.46527446131478,418.74797943361415,6006251963638188693809471068
70631,2100,334,3,39.77272727272727,0.65625,34.375,0.020742358078602627,0,0,0,0,46,98,82,62,14265.27888458316,13554.532840863138,710.7460437200225,716.4970000262473,168.7276880997094,174.40547368894673,6710.760322147534,6961.685158083791,65512725973494219816407584150
70647,2100,333,2,39.77272727272727,0.59375,40.625,0.0,0,0,0,0,48,93,81,60,363942.9921823695,364142.9921823695,-200.0,-200.0,0,0,0.0,0.0,68833639373415436758643334620
71022,2100,324,2,39.77272727272727,0.53125,46.875,0.0,0,0,0,0,52,89,80,61,101495.1203877148,101695.1203877148,-200.0,-250.0,0,0,0.0,0.0,61828801684640789635968878878
72828,2100,279,2,39.77272727272727,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,47,76,68,55,140624.33903101477,140824.33903101477,-200.0,-250.0,0,0,0.0,0.0,30767891034510820702420027393
75809,2100,204,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,36,68,57,47,12422.166548468816,12622.166548468816,-200.0,-200.0,0,0,0.0,0.0,38186014451397541610752866444
75873,2100,203,2,39.77272727272727,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,46,70,69,47,154871.79925997043,155171.79925997043,-300.0,-250.0,0,0,0.0,0.0,975274105765480586690384919
76025,2100,199,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,0,0,0,0,38,67,62,43,45713.32337012771,45320.17513112754,393.1482390001754,437.3012046077316,136.1662044313445,141.62248991282902,5415.701312610293,5653.097722353759,47591754915784870276838153217
76196,2100,195,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,0,0,0,0,41,61,57,45,89450.22155578586,89602.84818509067,-152.62662930480624,-240.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,33386539473954709661214276046
76216,2100,194,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,0,0,0,0,44,65,57,52,105363.08840017924,105219.70154158982,143.38685858942017,76.40329205612619,103.6047207629794,108.83950613671111,4120.642303073044,4344.510286623719,30753837360878588462538398848
76233,2100,194,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,0,0,0,0,32,67,53,46,17164.142347574,17316.768976878808,-152.62662930480624,-140.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,76856526153445362673557685638
76334,2100,191,2,39.77272727272727,0.5625,43.75,0.0,0,0,0,0,33,62,53,42,26547.264380690955,26747.264380690955,-200.0,-200.0,0,0,0.0,0.0,75488618860928348887283097091
76378,2100,190,3,39.77272727272727,0.6875,31.25,0.032751091703056776,0,0,0,0,46,72,64,54,317742.0917968756,315671.5337931415,2070.558003734128,2163.871683483269,266.41213910480434,272.7544250173001,10595.937350759265,10887.447465273897,45608476577842486841732979850
76402,2100,189,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,0,0,0,0,30,60,48,42,182966.60953818515,182573.46129918497,393.1482390001754,437.3012046077316,136.1662044313445,141.62248991282902,5415.701312610293,5653.097722353759,46730663074481918329198170588
77052,2100,173,2,39.77272727272727,0.59375,40.625,0.0,0,0,0,0,32,50,45,37,311287.6182841998,311487.6182841998,-200.0,-300.0,0,0,0.0,0.0,10953851726585778966605430206
77057,2100,173,3,39.77272727272727,0.6666666666666667,33.333333333333336,0.024745269286754,50,1,0,1,35,59,50,44,184205.2489190788,183159.06864632983,1046.180272748963,766.4970000262473,201.2891717680743,174.40547368894673,8005.819331684774,6961.685158083791,5936700442733923747821739972
77133,2100,171,2,39.77272727272727,0.53125,46.875,0.0,0,0,0,0,34,55,49,40,262595.9841664817,262795.9841664817,-200.0,-250.0,0,0,0.0,0.0,66310593625359161174643390608
77253,2100,168,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,50,1,0,1,25,56,42,39,165370.38721234017,165620.38721234017,-250.0,-200.0,0,0,0.0,0.0,18538690160610034358492567684
77360,2100,166,3,39.77272727272727,0.6666666666666667,33.333333333333336,0.024745269286754,0,0,0,0,28,54,44,38,99899.96970455002,98803.78943180107,1096.180272748963,1163.9906783116746,201.2891717680743,207.18845746506443,8005.819331684774,8270.272593813823,55647431603163228250923948828
77454,2100,163,3,39.77272727272727,0.6145833333333333,38.541666666666664,0.004730713245997101,100,1,1,0,42,54,55,41,14486.197023945431,14738.823653250238,-252.62662930480624,-240.4988844463456,38.481753426249604,43.273538584475695,1530.5242839985638,1727.335415163655,33279093436676833399073218450
77536,2100,161,2,39.77272727272727,0.46875,53.125,0.0,0,0,0,0,25,37,33,29,37007.79155310557,37207.79155310557,-200.0,-250.0,0,0,0.0,0.0,55068359836328951114300852254
77636,2100,159,2,39.77272727272727,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,37,58,47,48,66073.96156496857,66373.96156496857,-300.0,-200.0,0,0,0.0,0.0,10808335898637630772826292369
77817,2100,154,2,39.77272727272727,0.59375,40.625,0.0,0,0,0,0,28,60,44,44,247013.37160355892,247213.37160355892,-200.0,-200.0,0,0,0.0,0.0,35487226848400613534985047180
78380,2100,140,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,29,49,41,37,190950.51258083206,191150.51258083206,-200.0,-250.0,0,0,0.0,0.0,20859082097950082374260164684
78913,2100,127,3,39.77272727272727,0.6875,31.25,0.032751091703056776,0,0,0,0,19,38,31,26,318317.25179303484,316246.69378930074,2070.558003734128,2163.871683483269,266.41213910480434,272.7544250173001,10595.937350759265,10887.447465273897,18549087716464528244646600457
79057,2100,123,2,39.77272727272727,0.59375,40.625,0.0,0,0,0,0,26,46,35,37,3790.580900859164,3990.580900859164,-200.0,-250.0,0,0,0.0,0.0,30947737717924867472974272030
80417,2100,89,2,39.77272727272727,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,17,38,31,24,32935.978772479466,33135.978772479466,-200.0,-200.0,0,0,0.0,0.0,47403617504798331026402787336
81533,2100,61,3,39.77272727272727,0.6041666666666667,39.583333333333336,0.0007278020378456995,100,1,1,0,23,24,25,22,58074.977729704784,58373.85646649306,-298.87873678827947,-200.0,5.920269757884486,0,235.46527446131478,0.0,25545906598193882701861096457
81538,2100,61,3,39.77272727272727,0.6666666666666667,33.333333333333336,0.024745269286754,50,1,0,1,22,26,26,22,69414.61468153165,68368.43440878269,1046.180272748963,1163.9906783116746,201.2891717680743,207.18845746506443,8005.819331684774,8270.272593813823,41968248074214548539801547908
81563,2100,60,2,39.77272727272727,0.5625,43.75,0.0,0,0,0,0,16,25,22,19,15042.654504108945,15242.654504108945,-200.0,-200.0,0,0,0.0,0.0,33051355572781675813972286779
81586,2100,60,2,39.77272727272727,0.59375,40.625,0.0,0,0,0,0,17,28,23,22,17478.184293723196,17678.184293723196,-200.0,-200.0,0,0,0.0,0.0,42882190063218499269066692554
81770,2100,55,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,50,1,0,1,14,27,24,17,52123.86583418025,52373.86583418025,-250.0,-200.0,0,0,0.0,0.0,61572803167238581611666900492
81776,2100,55,3,39.77272727272727,0.65625,34.375,0.020742358078602627,100,1,1,0,19,30,29,20,20164.395979895584,19553.649936175563,610.7460437200225,437.3012046077316,168.7276880997094,141.62248991282902,6710.760322147534,5653.097722353759,72902724152714722140568595621
81808,2100,54,2,39.77272727272727,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,16,24,22,18,989.4910416062758,1289.4910416062758,-300.0,-200.0,0,0,0.0,0.0,70763886456036794728881411408
81974,2100,50,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,50,1,0,1,19,20,23,16,11578.071960854795,11234.92372185462,343.1482390001754,176.4032920561262,136.1662044313445,108.83950613671111,5415.701312610293,4344.510286623719,78705113628464137455934786892
82109,2100,47,2,39.77272727272727,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,21,25,21,25,864.7045750915672,1064.7045750915672,-200.0,-250.0,0,0,0.0,0.0,30788139277577888840125502744
82197,2100,45,2,39.77272727272727,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,13,27,20,20,52366.37008761715,52566.37008761715,-200.0,-200.0,0,0,0.0,0.0,60207616220875217020696727710
82712,2100,32,2,39.77272727272727,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,14,18,16,16,43102.031822686324,43302.031822686324,-200.0,-200.0,0,0,0.0,0.0,64951980804197583211892022976
82821,2100,29,3,39.77272727272727,0.7083333333333333,29.166666666666668,0.040756914119359534,0,0,0,0,13,18,16,15,63394.893047671816,60078.61161571615,3316.2814319556655,3436.9442201225093,331.5351064415342,338.3203925695356,13186.055369833746,13504.622336733964,65541666542767238409138423772
83080,2100,23,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,50,1,0,1,11,19,16,14,22015.607320309384,21922.220461719964,93.38685858942017,126.40329205612619,103.6047207629794,108.83950613671111,4120.642303073044,4344.510286623719,16077308864773479333763440025
83284,2100,17,3,39.77272727272727,0.6979166666666667,30.208333333333332,0.036754002911208165,0,0,0,0,11,18,17,12,47596.46118805074,44936.959682360386,2659.501505690351,2716.2590103694342,298.9736227731693,305.5374087934179,11890.996360296507,12196.034901003934,65357829441327204442123243453
83346,2100,16,3,39.77272727272727,0.625,37.5,0.008733624454148475,100,1,1,0,14,15,15,14,5158.772154853032,5297.3102523652715,-138.53809751223974,-66.19673762856559,71.0432370946145,76.0565223605934,2825.583293535804,3035.922850893687,29660383329603329129738067076
83595,2100,10,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,0,0,0,0,11,13,13,11,6021.617260316509,5628.469021316333,393.1482390001754,437.3012046077316,136.1662044313445,141.62248991282902,5415.701312610293,5653.097722353759,30653977372505196622080564492
83941,2100,1,3,39.77272727272727,0.6354166666666667,36.458333333333336,0.01273653566229985,0,0,0,0,10,10,10,10,319.79015064554636,176.4032920561262,143.38685858942017,176.4032920561262,103.6047207629794,108.83950613671111,4120.642303073044,4344.510286623719,63634205195044093929679111180
83952,2100,1,3,39.77272727272727,0.6458333333333333,35.416666666666664,0.01673944687045125,0,0,0,0,10,10,10,10,830.449443607907,437.3012046077316,393.1482390001754,437.3012046077316,136.1662044313445,141.62248991282902,5415.701312610293,5653.097722353759,42574078116003944964304541059
